snap,conc_mean,conc_std
639,7.12611770340544,2.8173820712025366
640,7.126144277656844,2.8173533525240484
641,7.1261705792639285,2.81732492849829
642,7.126196611023949,2.81729679610206
643,7.126222375705462,2.8172689523431784
644,7.126247876048618,2.817241394260167
645,7.126273114765457,2.817214118921934
646,7.126298094540191,2.817187123427463
647,7.126322818029491,2.817160404905503
648,7.126347287862778,2.8171339605142647
649,7.126371506642488,2.8171077874411172
650,7.1263954769443645,2.8170818829022894
651,7.126419201317718,2.817056244142573
652,7.126442682285708,2.8170308684350296
653,7.126465922345604,2.817005753080701
654,7.126488923969056,2.816980895408322
655,7.126511689602355,2.816956292774037
656,7.126534221666696,2.8169319425611166
657,7.126556522558428,2.8169078421796803
658,7.12657859464932,2.8168839890664232
659,7.126600440286803,2.8168603806843393
660,7.126622061794226,2.8168370145224544
661,7.1266434614711,2.816813888095559
662,7.126664641593345,2.816790998943943
663,7.126685604413527,2.816768344633132
664,7.126706352161108,2.816745922753633
665,7.126726887042671,2.8167237309206747
666,7.12674721124216,2.816701766773956
667,7.126767326921118,2.816680027977392
668,7.1267872362189015,2.8166585122188663
669,7.12680694125293,2.8166372172099896
670,7.126826444118884,2.816616140685849
671,7.126845746890958,2.816595280404772
672,7.126864851622055,2.8165746341480866
673,7.126883760344023,2.816554199719886
674,7.1269024750678565,2.816533974946793
675,7.126920997783926,2.8165139576777305
676,7.126939330462174,2.8164941457836936
677,7.126957475052335,2.8164745371575215
678,7.126975433484142,2.816455129713672
679,7.126993207667525,2.8164359213880035
680,7.127010799492822,2.8164169101375522
681,7.127028210830975,2.816398093940316
682,7.127045443533733,2.81637947079504
683,7.127062499433841,2.8163610387210016
