metric,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,source_column,simulated_uM,analytical_uM,absolute_error_uM,relative_error_percent
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,3.9,mean over all voxels,9.89727554290338,9.788478568108,0.10879697479538031,1.1114799305977283
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.0,mean over all voxels,9.897125366018354,9.788014816101969,0.10911054991638558,1.11473625619049
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.1,mean over all voxels,9.896991616304058,9.787596371049885,0.10939524525417355,1.117692650033535
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.2,mean over all voxels,9.896872496893968,9.787218806984594,0.10965368990937385,1.120376401834606
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.3,mean over all voxels,9.89676640745619,9.786878130190564,0.10988827726562533,1.1228123596087496
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.4,mean over all voxels,9.896671922702614,9.78657073702476,0.11010118567785376,1.1250231427982904
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.5,mean over all voxels,9.89658777324608,9.78629337584273,0.11029439740335079,1.127029337538667
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.6,mean over all voxels,9.89651282854972,9.786043112632328,0.11046971591739307,1.1288496754606883
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.7,mean over all voxels,9.896446081740311,9.785817299998163,0.11062878174214852,1.1305011973008048
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.8,mean over all voxels,9.896386636082102,9.785613549170487,0.11077308691161569,1.131999402541354
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,4.9,mean over all voxels,9.896333692929817,9.785429704745448,0.11090398818436853,1.1333583861992855
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.0,mean over all voxels,9.896286540999133,9.78526382189051,0.11102271910862349,1.1345909638149534
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.1,mean over all voxels,9.89624454681072,9.785114145775504,0.11113040103521676,1.1357087856067039
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.2,mean over all voxels,9.896207146179437,9.784979093011822,0.11122805316761486,1.1367224406953618
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.3,mean over all voxels,9.896173836634482,9.784857234904264,0.11131660173021807,1.1376415522255414
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.4,mean over all voxels,9.896144170668633,9.784747282338785,0.11139688832984795,1.1384748641481672
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.5,mean over all voxels,9.896117749725944,9.78464807214618,0.11146967757976434,1.1392303203738467
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.6,mean over all voxels,9.89609421884709,9.784558554797695,0.11153566404939497,1.139915136945093
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.7,mean over all voxels,9.896073261900458,9.784477783303014,0.11159547859744379,1.140535867819935
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.8,mean over all voxels,9.896054597334885,9.784404903192167,0.1116496941427183,1.1410984648263334
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,5.9,mean over all voxels,9.896037974397004,9.784339143476755,0.11169883092024868,1.141608332277797
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.0,mean over all voxels,9.896023169762369,9.784279808493645,0.11174336126872397,1.1420703767253322
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.1,mean over all voxels,9.896009984535086,9.78422627054602,0.11178371398906606,1.1424890522572495
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.2,mean over all voxels,9.895998241575665,9.784177963262941,0.11182027831272379,1.142868401745962
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.3,mean over all voxels,9.895987783121154,9.784134375607966,0.11185340751318762,1.1432120943886492
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.4,mean over all voxels,9.895978468665602,9.784095046472848,0.11188342219275427,1.1435234598736659
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.5,mean over all voxels,9.895970173072397,9.784059559799667,0.11191061327273033,1.1438055194649872
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.6,mean over all voxels,9.89596278489306,9.784027540179414,0.11193524471364569,1.1440610142803531
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.7,mean over all voxels,9.895956204869956,9.78399864888059,0.11195755598936508,1.1442924310110612
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.8,mean over all voxels,9.895950344602792,9.783972580265711,0.11197776433708029,1.1445020253116778
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,6.9,mean over all voxels,9.895945125360972,9.783949058558242,0.11199606680273,1.1446918430627406
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.0,mean over all voxels,9.89594047702587,9.783927834924922,0.11201264210094841,1.1448637397048824
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.1,mean over all voxels,9.895936337148811,9.783908684843585,0.11202765230522616,1.1450193978074432
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.2,mean over all voxels,9.895932650112078,9.783891405727971,0.11204124438410723,1.1451603430360315
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.3,mean over all voxels,9.895929366381715,9.783875814784425,0.11205355159729002,1.1452879586632303
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.4,mean over all voxels,9.89592644184204,9.783861747078266,0.11206469476377379,1.1454034987487371
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.5,mean over all voxels,9.89592383720298,9.783849053789021,0.11207478341395927,1.145508100112764
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.6,mean over all voxels,9.895921517472202,9.78383760063598,0.11208391683622132,1.1456027932120982
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.7,mean over all voxels,9.895919451485018,9.783827266457623,0.11209218502739482,1.1456885120170301
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.8,mean over all voxels,9.895917611485691,9.783817941929955,0.11209966955573591,1.145766102978232
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,7.9,mean over all voxels,9.895915972754548,9.783809528410009,0.11210644434453876,1.1458363331686554
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.0,mean over all voxels,9.895914513275875,9.783801936892141,0.1121125763837334,1.1458998976766526
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.1,mean over all voxels,9.89591321344215,9.783795087066675,0.11211812637547425,1.1459574263128696
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.2,mean over all voxels,9.895912055790621,9.783788906470132,0.11212314932048884,1.1460094897012802
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.3,mean over all voxels,9.895911024768694,9.783783329718771,0.1121276950499226,1.146056604803672
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.4,mean over all voxels,9.895910106525003,9.783778297816804,0.11213180870819883,1.1460992399349486
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.5,mean over all voxels,9.89590928872331,9.783773757532387,0.11213553119092268,1.146137819311195
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.6,mean over all voxels,9.89590856037677,9.783769660834409,0.11213889954236045,1.1461727271776008
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.7,mean over all voxels,9.895907911700338,9.78376596438442,0.11214194731591753,1.146204311551859
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.8,mean over all voxels,9.895907333979311,9.783762629078124,0.112144704901187,1.146232887620188
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,8.9,mean over all voxels,9.89590681945224,9.783759619631725,0.11214719982051413,1.1462587408166056
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.0,mean over all voxels,9.895906361206654,9.783756904208674,0.11214945699797951,1.146282129615631
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.1,mean over all voxels,9.89590595308621,9.783754454082858,0.11215149900335142,1.1463032880649358
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.2,mean over all voxels,9.895905589607978,9.783752243334662,0.11215334627331508,1.146322428081939
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.3,mean over all voxels,9.895905265888768,9.783750248576895,0.11215501731187238,1.14633974153404
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.4,mean over all voxels,9.89590497757955,9.783748448707247,0.11215652887230299,1.146355402127316
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.5,mean over all voxels,9.895904720807,9.783746824685121,0.11215789612187876,1.1463695671161078
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.6,mean over all voxels,9.895904492121486,9.7837453593302,0.11215913279128564,1.1463823788537777
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.7,mean over all voxels,9.895904288450716,9.783744037140655,0.11216025131006013,1.1463939661982356
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.8,mean over all voxels,9.895904107058442,9.783742844129216,0.11216126292922546,1.1464044457845535
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,9.9,mean over all voxels,9.895903945507744,9.783741767675178,0.1121621778325661,1.1464139231795996
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_1um3,10.0,12044,0.005,1.0,0.1,10.0,mean over all voxels,9.895903801628249,9.78374079639085,0.11216300523739875,1.146422493927628
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.0,mean over all voxels,10.0,10.0,0.0,0.0
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.1,mean over all voxels,9.960602787519754,9.986105329945053,0.025502542425298813,0.2553802667074325
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.2,mean over all voxels,9.93398836856581,9.972220687405175,0.03823231883936451,0.38338821449921967
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.3,mean over all voxels,9.909214406292966,9.958393330312607,0.049178924019640746,0.4938439604503647
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.4,mean over all voxels,9.885863284662578,9.944769333256483,0.05890604859390436,0.5923319749299321
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.5,mean over all voxels,9.86404511832337,9.931543039822706,0.06749792149933675,0.6796317674775108
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.6,mean over all voxels,9.84392135628623,9.918893459802515,0.07497210351628425,0.7558514850483831
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.7,mean over all voxels,9.82557924730895,9.90695193631634,0.08137268900738981,0.8213695749254465
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.8,mean over all voxels,9.809019194095889,9.895797141087609,0.08677794699172026,0.8769171978214463
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,0.9,mean over all voxels,9.794175502669162,9.885462888812414,0.09128738614325194,0.9234508001295901
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.0,mean over all voxels,9.780941133831243,9.875949383531204,0.09500824969996025,0.9620163693669063
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.1,mean over all voxels,9.769187618246706,9.867233712533773,0.09804609428706712,0.9936533089565404
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.2,mean over all voxels,9.758778889987873,9.859278254223913,0.10049936423603967,1.019337943859975
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.3,mean over all voxels,9.74958008338851,9.852036906668893,0.10245682328038264,1.0399557396199877
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.4,mean over all voxels,9.741462704837746,9.845459476334334,0.10399677149658793,1.0562917022467706
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.5,mean over all voxels,9.734307375326805,9.839494651317585,0.10518727599077948,1.0690312838037275
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.6,mean over all voxels,9.728005020386433,9.834091939593785,0.10608691920735147,1.078766802862874
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.7,mean over all voxels,9.722457107809943,9.829202874718243,0.10674576690830051,1.086006345263887
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.8,mean over all voxels,9.71757532846657,9.824781715375716,0.10720638690914619,1.091183397401786
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,1.9,mean over all voxels,9.713280973395298,9.82078580246079,0.1075048290654923,1.0946662642673142
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.0,mean over all voxels,9.709504165514037,9.817175689404461,0.10767152389042423,1.0967668023567367
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.1,mean over all voxels,9.706183042430375,9.813915126241016,0.10773208381064059,1.0977482729861836
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.2,mean over all voxels,9.703262947189609,9.810970952671639,0.10770800548202963,1.097832273702732
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.3,mean over all voxels,9.700695658746234,9.808312937594167,0.1076172788479326,1.0972047846826705
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.4,mean over all voxels,9.698438678360455,9.805913590172077,0.10747491181162161,1.0960214040570146
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.5,mean over all voxels,9.696454578606504,9.803747958956368,0.10729338034986391,1.0944118596178756
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.6,mean over all voxels,9.694710416020808,9.801793429711111,0.10708301369030337,1.0924838853032168
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.7,mean over all voxels,9.693177205186092,9.800029528605334,0.10685232341924156,1.0903265455206028
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.8,mean over all voxels,9.691829450325445,9.798437734747054,0.10660828442160941,1.0880130823667626
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,2.9,mean over all voxels,9.690644729683989,9.797001304243272,0.1063565745592836,1.0856033520503718
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,3.0,mean over all voxels,9.689603327735318,9.795705106786643,0.10610177905132545,1.0831459082799073
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,3.1,mean over all voxels,9.688687910331955,9.794535475006809,0.10584756467485334,1.0806797825680423
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,3.2,mean over all voxels,9.687883238179321,9.793480066343811,0.10559682816449012,1.0782360044554873
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,3.3,mean over all voxels,9.687175914361182,9.792527736908596,0.10535182254741393,1.0758388985750522
average,dx_10um__uptake_12044__dtdiff_0p005min__volume_523um3,10.0,12044,0.005,523.0,52.300000000000004,3.4,mean over all voxels,9.686554162027539,9.791668426633375,0.10511426460583628,1.0735071902549833
