,x,y,z,vol,diff,timestep
15,-20.0,20.0,0.0,8000.0,6022.0,2.2800000000000002
16,0.0,20.0,0.0,8000.0,6022.0,2.2800000000000002
17,20.0,20.0,0.0,8000.0,6022.0,2.2800000000000002
18,-20.0,-20.0,20.0,8000.0,6022.0,2.2800000000000002
19,0.0,-20.0,20.0,8000.0,6022.0,2.2800000000000002
20,20.0,-20.0,20.0,8000.0,6022.0,2.2800000000000002
21,-20.0,0.0,20.0,8000.0,6022.0,2.2800000000000002
22,0.0,0.0,20.0,8000.0,6022.0,2.2800000000000002
23,20.0,0.0,20.0,8000.0,6022.0,2.2800000000000002
24,-20.0,20.0,20.0,8000.0,6022.0,2.2800000000000002
25,0.0,20.0,20.0,8000.0,6022.0,2.2800000000000002
26,20.0,20.0,20.0,8000.0,6022.0,2.2800000000000002
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.29
1,0.0,-20.0,-20.0,8000.0,6022.0,2.29
2,20.0,-20.0,-20.0,8000.0,6022.0,2.29
3,-20.0,0.0,-20.0,8000.0,6022.0,2.29
4,0.0,0.0,-20.0,8000.0,6022.0,2.29
5,20.0,0.0,-20.0,8000.0,6022.0,2.29
6,-20.0,20.0,-20.0,8000.0,6022.0,2.29
7,0.0,20.0,-20.0,8000.0,6022.0,2.29
8,20.0,20.0,-20.0,8000.0,6022.0,2.29
9,-20.0,-20.0,0.0,8000.0,6022.0,2.29
10,0.0,-20.0,0.0,8000.0,6022.0,2.29
11,20.0,-20.0,0.0,8000.0,6022.0,2.29
12,-20.0,0.0,0.0,8000.0,6022.0,2.29
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.29
14,20.0,0.0,0.0,8000.0,6022.0,2.29
15,-20.0,20.0,0.0,8000.0,6022.0,2.29
16,0.0,20.0,0.0,8000.0,6022.0,2.29
17,20.0,20.0,0.0,8000.0,6022.0,2.29
18,-20.0,-20.0,20.0,8000.0,6022.0,2.29
19,0.0,-20.0,20.0,8000.0,6022.0,2.29
20,20.0,-20.0,20.0,8000.0,6022.0,2.29
21,-20.0,0.0,20.0,8000.0,6022.0,2.29
22,0.0,0.0,20.0,8000.0,6022.0,2.29
23,20.0,0.0,20.0,8000.0,6022.0,2.29
24,-20.0,20.0,20.0,8000.0,6022.0,2.29
25,0.0,20.0,20.0,8000.0,6022.0,2.29
26,20.0,20.0,20.0,8000.0,6022.0,2.29
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.3000000000000003
1,0.0,-20.0,-20.0,8000.0,6022.0,2.3000000000000003
2,20.0,-20.0,-20.0,8000.0,6022.0,2.3000000000000003
3,-20.0,0.0,-20.0,8000.0,6022.0,2.3000000000000003
4,0.0,0.0,-20.0,8000.0,6022.0,2.3000000000000003
5,20.0,0.0,-20.0,8000.0,6022.0,2.3000000000000003
6,-20.0,20.0,-20.0,8000.0,6022.0,2.3000000000000003
7,0.0,20.0,-20.0,8000.0,6022.0,2.3000000000000003
8,20.0,20.0,-20.0,8000.0,6022.0,2.3000000000000003
9,-20.0,-20.0,0.0,8000.0,6022.0,2.3000000000000003
10,0.0,-20.0,0.0,8000.0,6022.0,2.3000000000000003
11,20.0,-20.0,0.0,8000.0,6022.0,2.3000000000000003
12,-20.0,0.0,0.0,8000.0,6022.0,2.3000000000000003
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.3000000000000003
14,20.0,0.0,0.0,8000.0,6022.0,2.3000000000000003
15,-20.0,20.0,0.0,8000.0,6022.0,2.3000000000000003
16,0.0,20.0,0.0,8000.0,6022.0,2.3000000000000003
17,20.0,20.0,0.0,8000.0,6022.0,2.3000000000000003
18,-20.0,-20.0,20.0,8000.0,6022.0,2.3000000000000003
19,0.0,-20.0,20.0,8000.0,6022.0,2.3000000000000003
20,20.0,-20.0,20.0,8000.0,6022.0,2.3000000000000003
21,-20.0,0.0,20.0,8000.0,6022.0,2.3000000000000003
22,0.0,0.0,20.0,8000.0,6022.0,2.3000000000000003
23,20.0,0.0,20.0,8000.0,6022.0,2.3000000000000003
24,-20.0,20.0,20.0,8000.0,6022.0,2.3000000000000003
25,0.0,20.0,20.0,8000.0,6022.0,2.3000000000000003
26,20.0,20.0,20.0,8000.0,6022.0,2.3000000000000003
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.31
1,0.0,-20.0,-20.0,8000.0,6022.0,2.31
2,20.0,-20.0,-20.0,8000.0,6022.0,2.31
3,-20.0,0.0,-20.0,8000.0,6022.0,2.31
4,0.0,0.0,-20.0,8000.0,6022.0,2.31
5,20.0,0.0,-20.0,8000.0,6022.0,2.31
6,-20.0,20.0,-20.0,8000.0,6022.0,2.31
7,0.0,20.0,-20.0,8000.0,6022.0,2.31
8,20.0,20.0,-20.0,8000.0,6022.0,2.31
9,-20.0,-20.0,0.0,8000.0,6022.0,2.31
10,0.0,-20.0,0.0,8000.0,6022.0,2.31
11,20.0,-20.0,0.0,8000.0,6022.0,2.31
12,-20.0,0.0,0.0,8000.0,6022.0,2.31
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.31
14,20.0,0.0,0.0,8000.0,6022.0,2.31
15,-20.0,20.0,0.0,8000.0,6022.0,2.31
16,0.0,20.0,0.0,8000.0,6022.0,2.31
17,20.0,20.0,0.0,8000.0,6022.0,2.31
18,-20.0,-20.0,20.0,8000.0,6022.0,2.31
19,0.0,-20.0,20.0,8000.0,6022.0,2.31
20,20.0,-20.0,20.0,8000.0,6022.0,2.31
21,-20.0,0.0,20.0,8000.0,6022.0,2.31
22,0.0,0.0,20.0,8000.0,6022.0,2.31
23,20.0,0.0,20.0,8000.0,6022.0,2.31
24,-20.0,20.0,20.0,8000.0,6022.0,2.31
25,0.0,20.0,20.0,8000.0,6022.0,2.31
26,20.0,20.0,20.0,8000.0,6022.0,2.31
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.32
1,0.0,-20.0,-20.0,8000.0,6022.0,2.32
2,20.0,-20.0,-20.0,8000.0,6022.0,2.32
3,-20.0,0.0,-20.0,8000.0,6022.0,2.32
4,0.0,0.0,-20.0,8000.0,6022.0,2.32
5,20.0,0.0,-20.0,8000.0,6022.0,2.32
6,-20.0,20.0,-20.0,8000.0,6022.0,2.32
7,0.0,20.0,-20.0,8000.0,6022.0,2.32
8,20.0,20.0,-20.0,8000.0,6022.0,2.32
9,-20.0,-20.0,0.0,8000.0,6022.0,2.32
10,0.0,-20.0,0.0,8000.0,6022.0,2.32
11,20.0,-20.0,0.0,8000.0,6022.0,2.32
12,-20.0,0.0,0.0,8000.0,6022.0,2.32
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.32
14,20.0,0.0,0.0,8000.0,6022.0,2.32
15,-20.0,20.0,0.0,8000.0,6022.0,2.32
16,0.0,20.0,0.0,8000.0,6022.0,2.32
17,20.0,20.0,0.0,8000.0,6022.0,2.32
18,-20.0,-20.0,20.0,8000.0,6022.0,2.32
19,0.0,-20.0,20.0,8000.0,6022.0,2.32
20,20.0,-20.0,20.0,8000.0,6022.0,2.32
21,-20.0,0.0,20.0,8000.0,6022.0,2.32
22,0.0,0.0,20.0,8000.0,6022.0,2.32
23,20.0,0.0,20.0,8000.0,6022.0,2.32
24,-20.0,20.0,20.0,8000.0,6022.0,2.32
25,0.0,20.0,20.0,8000.0,6022.0,2.32
26,20.0,20.0,20.0,8000.0,6022.0,2.32
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.33
1,0.0,-20.0,-20.0,8000.0,6022.0,2.33
2,20.0,-20.0,-20.0,8000.0,6022.0,2.33
3,-20.0,0.0,-20.0,8000.0,6022.0,2.33
4,0.0,0.0,-20.0,8000.0,6022.0,2.33
5,20.0,0.0,-20.0,8000.0,6022.0,2.33
6,-20.0,20.0,-20.0,8000.0,6022.0,2.33
7,0.0,20.0,-20.0,8000.0,6022.0,2.33
8,20.0,20.0,-20.0,8000.0,6022.0,2.33
9,-20.0,-20.0,0.0,8000.0,6022.0,2.33
10,0.0,-20.0,0.0,8000.0,6022.0,2.33
11,20.0,-20.0,0.0,8000.0,6022.0,2.33
12,-20.0,0.0,0.0,8000.0,6022.0,2.33
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.33
14,20.0,0.0,0.0,8000.0,6022.0,2.33
15,-20.0,20.0,0.0,8000.0,6022.0,2.33
16,0.0,20.0,0.0,8000.0,6022.0,2.33
17,20.0,20.0,0.0,8000.0,6022.0,2.33
18,-20.0,-20.0,20.0,8000.0,6022.0,2.33
19,0.0,-20.0,20.0,8000.0,6022.0,2.33
20,20.0,-20.0,20.0,8000.0,6022.0,2.33
21,-20.0,0.0,20.0,8000.0,6022.0,2.33
22,0.0,0.0,20.0,8000.0,6022.0,2.33
23,20.0,0.0,20.0,8000.0,6022.0,2.33
24,-20.0,20.0,20.0,8000.0,6022.0,2.33
25,0.0,20.0,20.0,8000.0,6022.0,2.33
26,20.0,20.0,20.0,8000.0,6022.0,2.33
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.34
1,0.0,-20.0,-20.0,8000.0,6022.0,2.34
2,20.0,-20.0,-20.0,8000.0,6022.0,2.34
3,-20.0,0.0,-20.0,8000.0,6022.0,2.34
4,0.0,0.0,-20.0,8000.0,6022.0,2.34
5,20.0,0.0,-20.0,8000.0,6022.0,2.34
6,-20.0,20.0,-20.0,8000.0,6022.0,2.34
7,0.0,20.0,-20.0,8000.0,6022.0,2.34
8,20.0,20.0,-20.0,8000.0,6022.0,2.34
9,-20.0,-20.0,0.0,8000.0,6022.0,2.34
10,0.0,-20.0,0.0,8000.0,6022.0,2.34
11,20.0,-20.0,0.0,8000.0,6022.0,2.34
12,-20.0,0.0,0.0,8000.0,6022.0,2.34
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.34
14,20.0,0.0,0.0,8000.0,6022.0,2.34
15,-20.0,20.0,0.0,8000.0,6022.0,2.34
16,0.0,20.0,0.0,8000.0,6022.0,2.34
17,20.0,20.0,0.0,8000.0,6022.0,2.34
18,-20.0,-20.0,20.0,8000.0,6022.0,2.34
19,0.0,-20.0,20.0,8000.0,6022.0,2.34
20,20.0,-20.0,20.0,8000.0,6022.0,2.34
21,-20.0,0.0,20.0,8000.0,6022.0,2.34
22,0.0,0.0,20.0,8000.0,6022.0,2.34
23,20.0,0.0,20.0,8000.0,6022.0,2.34
24,-20.0,20.0,20.0,8000.0,6022.0,2.34
25,0.0,20.0,20.0,8000.0,6022.0,2.34
26,20.0,20.0,20.0,8000.0,6022.0,2.34
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.35
1,0.0,-20.0,-20.0,8000.0,6022.0,2.35
2,20.0,-20.0,-20.0,8000.0,6022.0,2.35
3,-20.0,0.0,-20.0,8000.0,6022.0,2.35
4,0.0,0.0,-20.0,8000.0,6022.0,2.35
5,20.0,0.0,-20.0,8000.0,6022.0,2.35
6,-20.0,20.0,-20.0,8000.0,6022.0,2.35
7,0.0,20.0,-20.0,8000.0,6022.0,2.35
8,20.0,20.0,-20.0,8000.0,6022.0,2.35
9,-20.0,-20.0,0.0,8000.0,6022.0,2.35
10,0.0,-20.0,0.0,8000.0,6022.0,2.35
11,20.0,-20.0,0.0,8000.0,6022.0,2.35
12,-20.0,0.0,0.0,8000.0,6022.0,2.35
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.35
14,20.0,0.0,0.0,8000.0,6022.0,2.35
15,-20.0,20.0,0.0,8000.0,6022.0,2.35
16,0.0,20.0,0.0,8000.0,6022.0,2.35
17,20.0,20.0,0.0,8000.0,6022.0,2.35
18,-20.0,-20.0,20.0,8000.0,6022.0,2.35
19,0.0,-20.0,20.0,8000.0,6022.0,2.35
20,20.0,-20.0,20.0,8000.0,6022.0,2.35
21,-20.0,0.0,20.0,8000.0,6022.0,2.35
22,0.0,0.0,20.0,8000.0,6022.0,2.35
23,20.0,0.0,20.0,8000.0,6022.0,2.35
24,-20.0,20.0,20.0,8000.0,6022.0,2.35
25,0.0,20.0,20.0,8000.0,6022.0,2.35
26,20.0,20.0,20.0,8000.0,6022.0,2.35
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.36
1,0.0,-20.0,-20.0,8000.0,6022.0,2.36
2,20.0,-20.0,-20.0,8000.0,6022.0,2.36
3,-20.0,0.0,-20.0,8000.0,6022.0,2.36
4,0.0,0.0,-20.0,8000.0,6022.0,2.36
5,20.0,0.0,-20.0,8000.0,6022.0,2.36
6,-20.0,20.0,-20.0,8000.0,6022.0,2.36
7,0.0,20.0,-20.0,8000.0,6022.0,2.36
8,20.0,20.0,-20.0,8000.0,6022.0,2.36
9,-20.0,-20.0,0.0,8000.0,6022.0,2.36
10,0.0,-20.0,0.0,8000.0,6022.0,2.36
11,20.0,-20.0,0.0,8000.0,6022.0,2.36
12,-20.0,0.0,0.0,8000.0,6022.0,2.36
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.36
14,20.0,0.0,0.0,8000.0,6022.0,2.36
15,-20.0,20.0,0.0,8000.0,6022.0,2.36
16,0.0,20.0,0.0,8000.0,6022.0,2.36
17,20.0,20.0,0.0,8000.0,6022.0,2.36
18,-20.0,-20.0,20.0,8000.0,6022.0,2.36
19,0.0,-20.0,20.0,8000.0,6022.0,2.36
20,20.0,-20.0,20.0,8000.0,6022.0,2.36
21,-20.0,0.0,20.0,8000.0,6022.0,2.36
22,0.0,0.0,20.0,8000.0,6022.0,2.36
23,20.0,0.0,20.0,8000.0,6022.0,2.36
24,-20.0,20.0,20.0,8000.0,6022.0,2.36
25,0.0,20.0,20.0,8000.0,6022.0,2.36
26,20.0,20.0,20.0,8000.0,6022.0,2.36
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.37
1,0.0,-20.0,-20.0,8000.0,6022.0,2.37
2,20.0,-20.0,-20.0,8000.0,6022.0,2.37
3,-20.0,0.0,-20.0,8000.0,6022.0,2.37
4,0.0,0.0,-20.0,8000.0,6022.0,2.37
5,20.0,0.0,-20.0,8000.0,6022.0,2.37
6,-20.0,20.0,-20.0,8000.0,6022.0,2.37
7,0.0,20.0,-20.0,8000.0,6022.0,2.37
8,20.0,20.0,-20.0,8000.0,6022.0,2.37
9,-20.0,-20.0,0.0,8000.0,6022.0,2.37
10,0.0,-20.0,0.0,8000.0,6022.0,2.37
11,20.0,-20.0,0.0,8000.0,6022.0,2.37
12,-20.0,0.0,0.0,8000.0,6022.0,2.37
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.37
14,20.0,0.0,0.0,8000.0,6022.0,2.37
15,-20.0,20.0,0.0,8000.0,6022.0,2.37
16,0.0,20.0,0.0,8000.0,6022.0,2.37
17,20.0,20.0,0.0,8000.0,6022.0,2.37
18,-20.0,-20.0,20.0,8000.0,6022.0,2.37
19,0.0,-20.0,20.0,8000.0,6022.0,2.37
20,20.0,-20.0,20.0,8000.0,6022.0,2.37
21,-20.0,0.0,20.0,8000.0,6022.0,2.37
22,0.0,0.0,20.0,8000.0,6022.0,2.37
23,20.0,0.0,20.0,8000.0,6022.0,2.37
24,-20.0,20.0,20.0,8000.0,6022.0,2.37
25,0.0,20.0,20.0,8000.0,6022.0,2.37
26,20.0,20.0,20.0,8000.0,6022.0,2.37
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.38
1,0.0,-20.0,-20.0,8000.0,6022.0,2.38
2,20.0,-20.0,-20.0,8000.0,6022.0,2.38
3,-20.0,0.0,-20.0,8000.0,6022.0,2.38
4,0.0,0.0,-20.0,8000.0,6022.0,2.38
5,20.0,0.0,-20.0,8000.0,6022.0,2.38
6,-20.0,20.0,-20.0,8000.0,6022.0,2.38
7,0.0,20.0,-20.0,8000.0,6022.0,2.38
8,20.0,20.0,-20.0,8000.0,6022.0,2.38
9,-20.0,-20.0,0.0,8000.0,6022.0,2.38
10,0.0,-20.0,0.0,8000.0,6022.0,2.38
11,20.0,-20.0,0.0,8000.0,6022.0,2.38
12,-20.0,0.0,0.0,8000.0,6022.0,2.38
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.38
14,20.0,0.0,0.0,8000.0,6022.0,2.38
15,-20.0,20.0,0.0,8000.0,6022.0,2.38
16,0.0,20.0,0.0,8000.0,6022.0,2.38
17,20.0,20.0,0.0,8000.0,6022.0,2.38
18,-20.0,-20.0,20.0,8000.0,6022.0,2.38
19,0.0,-20.0,20.0,8000.0,6022.0,2.38
20,20.0,-20.0,20.0,8000.0,6022.0,2.38
21,-20.0,0.0,20.0,8000.0,6022.0,2.38
22,0.0,0.0,20.0,8000.0,6022.0,2.38
23,20.0,0.0,20.0,8000.0,6022.0,2.38
24,-20.0,20.0,20.0,8000.0,6022.0,2.38
25,0.0,20.0,20.0,8000.0,6022.0,2.38
26,20.0,20.0,20.0,8000.0,6022.0,2.38
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.39
1,0.0,-20.0,-20.0,8000.0,6022.0,2.39
2,20.0,-20.0,-20.0,8000.0,6022.0,2.39
3,-20.0,0.0,-20.0,8000.0,6022.0,2.39
4,0.0,0.0,-20.0,8000.0,6022.0,2.39
5,20.0,0.0,-20.0,8000.0,6022.0,2.39
6,-20.0,20.0,-20.0,8000.0,6022.0,2.39
7,0.0,20.0,-20.0,8000.0,6022.0,2.39
8,20.0,20.0,-20.0,8000.0,6022.0,2.39
9,-20.0,-20.0,0.0,8000.0,6022.0,2.39
10,0.0,-20.0,0.0,8000.0,6022.0,2.39
11,20.0,-20.0,0.0,8000.0,6022.0,2.39
12,-20.0,0.0,0.0,8000.0,6022.0,2.39
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.39
14,20.0,0.0,0.0,8000.0,6022.0,2.39
15,-20.0,20.0,0.0,8000.0,6022.0,2.39
16,0.0,20.0,0.0,8000.0,6022.0,2.39
17,20.0,20.0,0.0,8000.0,6022.0,2.39
18,-20.0,-20.0,20.0,8000.0,6022.0,2.39
19,0.0,-20.0,20.0,8000.0,6022.0,2.39
20,20.0,-20.0,20.0,8000.0,6022.0,2.39
21,-20.0,0.0,20.0,8000.0,6022.0,2.39
22,0.0,0.0,20.0,8000.0,6022.0,2.39
23,20.0,0.0,20.0,8000.0,6022.0,2.39
24,-20.0,20.0,20.0,8000.0,6022.0,2.39
25,0.0,20.0,20.0,8000.0,6022.0,2.39
26,20.0,20.0,20.0,8000.0,6022.0,2.39
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.4
1,0.0,-20.0,-20.0,8000.0,6022.0,2.4
2,20.0,-20.0,-20.0,8000.0,6022.0,2.4
3,-20.0,0.0,-20.0,8000.0,6022.0,2.4
4,0.0,0.0,-20.0,8000.0,6022.0,2.4
5,20.0,0.0,-20.0,8000.0,6022.0,2.4
6,-20.0,20.0,-20.0,8000.0,6022.0,2.4
7,0.0,20.0,-20.0,8000.0,6022.0,2.4
8,20.0,20.0,-20.0,8000.0,6022.0,2.4
9,-20.0,-20.0,0.0,8000.0,6022.0,2.4
10,0.0,-20.0,0.0,8000.0,6022.0,2.4
11,20.0,-20.0,0.0,8000.0,6022.0,2.4
12,-20.0,0.0,0.0,8000.0,6022.0,2.4
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.4
14,20.0,0.0,0.0,8000.0,6022.0,2.4
15,-20.0,20.0,0.0,8000.0,6022.0,2.4
16,0.0,20.0,0.0,8000.0,6022.0,2.4
17,20.0,20.0,0.0,8000.0,6022.0,2.4
18,-20.0,-20.0,20.0,8000.0,6022.0,2.4
19,0.0,-20.0,20.0,8000.0,6022.0,2.4
20,20.0,-20.0,20.0,8000.0,6022.0,2.4
21,-20.0,0.0,20.0,8000.0,6022.0,2.4
22,0.0,0.0,20.0,8000.0,6022.0,2.4
23,20.0,0.0,20.0,8000.0,6022.0,2.4
24,-20.0,20.0,20.0,8000.0,6022.0,2.4
25,0.0,20.0,20.0,8000.0,6022.0,2.4
26,20.0,20.0,20.0,8000.0,6022.0,2.4
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.41
1,0.0,-20.0,-20.0,8000.0,6022.0,2.41
2,20.0,-20.0,-20.0,8000.0,6022.0,2.41
3,-20.0,0.0,-20.0,8000.0,6022.0,2.41
4,0.0,0.0,-20.0,8000.0,6022.0,2.41
5,20.0,0.0,-20.0,8000.0,6022.0,2.41
6,-20.0,20.0,-20.0,8000.0,6022.0,2.41
7,0.0,20.0,-20.0,8000.0,6022.0,2.41
8,20.0,20.0,-20.0,8000.0,6022.0,2.41
9,-20.0,-20.0,0.0,8000.0,6022.0,2.41
10,0.0,-20.0,0.0,8000.0,6022.0,2.41
11,20.0,-20.0,0.0,8000.0,6022.0,2.41
12,-20.0,0.0,0.0,8000.0,6022.0,2.41
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.41
14,20.0,0.0,0.0,8000.0,6022.0,2.41
15,-20.0,20.0,0.0,8000.0,6022.0,2.41
16,0.0,20.0,0.0,8000.0,6022.0,2.41
17,20.0,20.0,0.0,8000.0,6022.0,2.41
18,-20.0,-20.0,20.0,8000.0,6022.0,2.41
19,0.0,-20.0,20.0,8000.0,6022.0,2.41
20,20.0,-20.0,20.0,8000.0,6022.0,2.41
21,-20.0,0.0,20.0,8000.0,6022.0,2.41
22,0.0,0.0,20.0,8000.0,6022.0,2.41
23,20.0,0.0,20.0,8000.0,6022.0,2.41
24,-20.0,20.0,20.0,8000.0,6022.0,2.41
25,0.0,20.0,20.0,8000.0,6022.0,2.41
26,20.0,20.0,20.0,8000.0,6022.0,2.41
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.42
1,0.0,-20.0,-20.0,8000.0,6022.0,2.42
2,20.0,-20.0,-20.0,8000.0,6022.0,2.42
3,-20.0,0.0,-20.0,8000.0,6022.0,2.42
4,0.0,0.0,-20.0,8000.0,6022.0,2.42
5,20.0,0.0,-20.0,8000.0,6022.0,2.42
6,-20.0,20.0,-20.0,8000.0,6022.0,2.42
7,0.0,20.0,-20.0,8000.0,6022.0,2.42
8,20.0,20.0,-20.0,8000.0,6022.0,2.42
9,-20.0,-20.0,0.0,8000.0,6022.0,2.42
10,0.0,-20.0,0.0,8000.0,6022.0,2.42
11,20.0,-20.0,0.0,8000.0,6022.0,2.42
12,-20.0,0.0,0.0,8000.0,6022.0,2.42
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.42
14,20.0,0.0,0.0,8000.0,6022.0,2.42
15,-20.0,20.0,0.0,8000.0,6022.0,2.42
16,0.0,20.0,0.0,8000.0,6022.0,2.42
17,20.0,20.0,0.0,8000.0,6022.0,2.42
18,-20.0,-20.0,20.0,8000.0,6022.0,2.42
19,0.0,-20.0,20.0,8000.0,6022.0,2.42
20,20.0,-20.0,20.0,8000.0,6022.0,2.42
21,-20.0,0.0,20.0,8000.0,6022.0,2.42
22,0.0,0.0,20.0,8000.0,6022.0,2.42
23,20.0,0.0,20.0,8000.0,6022.0,2.42
24,-20.0,20.0,20.0,8000.0,6022.0,2.42
25,0.0,20.0,20.0,8000.0,6022.0,2.42
26,20.0,20.0,20.0,8000.0,6022.0,2.42
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.43
1,0.0,-20.0,-20.0,8000.0,6022.0,2.43
2,20.0,-20.0,-20.0,8000.0,6022.0,2.43
3,-20.0,0.0,-20.0,8000.0,6022.0,2.43
4,0.0,0.0,-20.0,8000.0,6022.0,2.43
5,20.0,0.0,-20.0,8000.0,6022.0,2.43
6,-20.0,20.0,-20.0,8000.0,6022.0,2.43
7,0.0,20.0,-20.0,8000.0,6022.0,2.43
8,20.0,20.0,-20.0,8000.0,6022.0,2.43
9,-20.0,-20.0,0.0,8000.0,6022.0,2.43
10,0.0,-20.0,0.0,8000.0,6022.0,2.43
11,20.0,-20.0,0.0,8000.0,6022.0,2.43
12,-20.0,0.0,0.0,8000.0,6022.0,2.43
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.43
14,20.0,0.0,0.0,8000.0,6022.0,2.43
15,-20.0,20.0,0.0,8000.0,6022.0,2.43
16,0.0,20.0,0.0,8000.0,6022.0,2.43
17,20.0,20.0,0.0,8000.0,6022.0,2.43
18,-20.0,-20.0,20.0,8000.0,6022.0,2.43
19,0.0,-20.0,20.0,8000.0,6022.0,2.43
20,20.0,-20.0,20.0,8000.0,6022.0,2.43
21,-20.0,0.0,20.0,8000.0,6022.0,2.43
22,0.0,0.0,20.0,8000.0,6022.0,2.43
23,20.0,0.0,20.0,8000.0,6022.0,2.43
24,-20.0,20.0,20.0,8000.0,6022.0,2.43
25,0.0,20.0,20.0,8000.0,6022.0,2.43
26,20.0,20.0,20.0,8000.0,6022.0,2.43
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.44
1,0.0,-20.0,-20.0,8000.0,6022.0,2.44
2,20.0,-20.0,-20.0,8000.0,6022.0,2.44
3,-20.0,0.0,-20.0,8000.0,6022.0,2.44
4,0.0,0.0,-20.0,8000.0,6022.0,2.44
5,20.0,0.0,-20.0,8000.0,6022.0,2.44
6,-20.0,20.0,-20.0,8000.0,6022.0,2.44
7,0.0,20.0,-20.0,8000.0,6022.0,2.44
8,20.0,20.0,-20.0,8000.0,6022.0,2.44
9,-20.0,-20.0,0.0,8000.0,6022.0,2.44
10,0.0,-20.0,0.0,8000.0,6022.0,2.44
11,20.0,-20.0,0.0,8000.0,6022.0,2.44
12,-20.0,0.0,0.0,8000.0,6022.0,2.44
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.44
14,20.0,0.0,0.0,8000.0,6022.0,2.44
15,-20.0,20.0,0.0,8000.0,6022.0,2.44
16,0.0,20.0,0.0,8000.0,6022.0,2.44
17,20.0,20.0,0.0,8000.0,6022.0,2.44
18,-20.0,-20.0,20.0,8000.0,6022.0,2.44
19,0.0,-20.0,20.0,8000.0,6022.0,2.44
20,20.0,-20.0,20.0,8000.0,6022.0,2.44
21,-20.0,0.0,20.0,8000.0,6022.0,2.44
22,0.0,0.0,20.0,8000.0,6022.0,2.44
23,20.0,0.0,20.0,8000.0,6022.0,2.44
24,-20.0,20.0,20.0,8000.0,6022.0,2.44
25,0.0,20.0,20.0,8000.0,6022.0,2.44
26,20.0,20.0,20.0,8000.0,6022.0,2.44
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.45
1,0.0,-20.0,-20.0,8000.0,6022.0,2.45
2,20.0,-20.0,-20.0,8000.0,6022.0,2.45
3,-20.0,0.0,-20.0,8000.0,6022.0,2.45
4,0.0,0.0,-20.0,8000.0,6022.0,2.45
5,20.0,0.0,-20.0,8000.0,6022.0,2.45
6,-20.0,20.0,-20.0,8000.0,6022.0,2.45
7,0.0,20.0,-20.0,8000.0,6022.0,2.45
8,20.0,20.0,-20.0,8000.0,6022.0,2.45
9,-20.0,-20.0,0.0,8000.0,6022.0,2.45
10,0.0,-20.0,0.0,8000.0,6022.0,2.45
11,20.0,-20.0,0.0,8000.0,6022.0,2.45
12,-20.0,0.0,0.0,8000.0,6022.0,2.45
13,0.0,0.0,0.0,8000.0,5664.922387663928,2.45
14,20.0,0.0,0.0,8000.0,6022.0,2.45
15,-20.0,20.0,0.0,8000.0,6022.0,2.45
16,0.0,20.0,0.0,8000.0,6022.0,2.45
17,20.0,20.0,0.0,8000.0,6022.0,2.45
18,-20.0,-20.0,20.0,8000.0,6022.0,2.45
19,0.0,-20.0,20.0,8000.0,6022.0,2.45
20,20.0,-20.0,20.0,8000.0,6022.0,2.45
21,-20.0,0.0,20.0,8000.0,6022.0,2.45
22,0.0,0.0,20.0,8000.0,6022.0,2.45
23,20.0,0.0,20.0,8000.0,6022.0,2.45
24,-20.0,20.0,20.0,8000.0,6022.0,2.45
25,0.0,20.0,20.0,8000.0,6022.0,2.45
26,20.0,20.0,20.0,8000.0,6022.0,2.45
0,-20.0,-20.0,-20.0,8000.0,6022.0,2.46
1,0.0,-20.0,-20.0,8000.0,6022.0,2.46
